ADM1_code_A,ADM1_name_A,country_A,ISO_A3_A,WB_region_A,ADM1_code_B,ADM1_name_B,country_B,ISO_A3_B,WB_region_B,cross_country,border_length_km,narrow_border,potential_artifact
LIE004,Mauren,Liechtenstein,LIE,Other,LIE008,Schellenberg,Liechtenstein,LIE,Other,False,1.498,True,False
LIE005,Planken,Liechtenstein,LIE,Other,LIE007,Schaan,Liechtenstein,LIE,Other,False,7.7153,False,False
LIE005,Planken,Liechtenstein,LIE,Other,LIE010,Triesenberg,Liechtenstein,LIE,Other,False,2.3685,True,False
LIE005,Planken,Liechtenstein,LIE,Other,LIE011,Vaduz,Liechtenstein,LIE,Other,False,0.5654,True,True
LIE006,Ruggell,Liechtenstein,LIE,Other,LIE008,Schellenberg,Liechtenstein,LIE,Other,False,5.5037,False,False
LIE007,Schaan,Liechtenstein,LIE,Other,LIE009,Triesen,Liechtenstein,LIE,Other,False,3.9766,True,False
LIE007,Schaan,Liechtenstein,LIE,Other,LIE010,Triesenberg,Liechtenstein,LIE,Other,False,9.139,False,False
LIE007,Schaan,Liechtenstein,LIE,Other,LIE011,Vaduz,Liechtenstein,LIE,Other,False,14.5198,False,False
LIE009,Triesen,Liechtenstein,LIE,Other,LIE011,Vaduz,Liechtenstein,LIE,Other,False,2.7307,True,False
LIE010,Triesenberg,Liechtenstein,LIE,Other,LIE009,Triesen,Liechtenstein,LIE,Other,False,8.4922,False,False
LIE010,Triesenberg,Liechtenstein,LIE,Other,LIE011,Vaduz,Liechtenstein,LIE,Other,False,11.1343,False,False
LKA001,Central,Sri Lanka,LKA,SAR,LKA003,North Central,Sri Lanka,LKA,SAR,False,136.1857,False,False
LKA001,Central,Sri Lanka,LKA,SAR,LKA004,North Western,Sri Lanka,LKA,SAR,False,92.3906,False,False
LKA001,Central,Sri Lanka,LKA,SAR,LKA005,Sabaragamuwa,Sri Lanka,LKA,SAR,False,144.4172,False,False
LKA001,Central,Sri Lanka,LKA,SAR,LKA007,Uva,Sri Lanka,LKA,SAR,False,132.7911,False,False
LKA001,Central,Sri Lanka,LKA,SAR,LKA009,Eastern,Sri Lanka,LKA,SAR,False,11.827,False,False
LKA003,North Central,Sri Lanka,LKA,SAR,LKA004,North Western,Sri Lanka,LKA,SAR,False,135.11,False,False
LKA003,North Central,Sri Lanka,LKA,SAR,LKA010,Northern,Sri Lanka,LKA,SAR,False,153.0889,False,False
LKA004,North Western,Sri Lanka,LKA,SAR,LKA005,Sabaragamuwa,Sri Lanka,LKA,SAR,False,40.1287,False,False
LKA004,North Western,Sri Lanka,LKA,SAR,LKA008,Western,Sri Lanka,LKA,SAR,False,65.0906,False,False
LKA004,North Western,Sri Lanka,LKA,SAR,LKA010,Northern,Sri Lanka,LKA,SAR,False,13.8732,False,False
LKA005,Sabaragamuwa,Sri Lanka,LKA,SAR,LKA006,Southern,Sri Lanka,LKA,SAR,False,98.0252,False,False
LKA005,Sabaragamuwa,Sri Lanka,LKA,SAR,LKA007,Uva,Sri Lanka,LKA,SAR,False,95.3452,False,False
LKA005,Sabaragamuwa,Sri Lanka,LKA,SAR,LKA008,Western,Sri Lanka,LKA,SAR,False,137.532,False,False
LKA006,Southern,Sri Lanka,LKA,SAR,LKA007,Uva,Sri Lanka,LKA,SAR,False,121.5474,False,False
LKA006,Southern,Sri Lanka,LKA,SAR,LKA008,Western,Sri Lanka,LKA,SAR,False,64.1381,False,False
LKA009,Eastern,Sri Lanka,LKA,SAR,LKA003,North Central,Sri Lanka,LKA,SAR,False,310.18,False,False
LKA009,Eastern,Sri Lanka,LKA,SAR,LKA006,Southern,Sri Lanka,LKA,SAR,False,15.102,False,False
LKA009,Eastern,Sri Lanka,LKA,SAR,LKA007,Uva,Sri Lanka,LKA,SAR,False,238.5671,False,False
LKA009,Eastern,Sri Lanka,LKA,SAR,LKA010,Northern,Sri Lanka,LKA,SAR,False,24.9647,False,False
LSO001,Berea,Lesotho,LSO,AFR,LSO003,Leribe,Lesotho,LSO,AFR,False,107.1317,False,False
LSO001,Berea,Lesotho,LSO,AFR,LSO005,Maseru,Lesotho,LSO,AFR,False,132.1376,False,False
LSO001,Berea,Lesotho,LSO,AFR,LSO010,Thaba Tseka,Lesotho,LSO,AFR,False,37.2873,False,False
LSO001,Berea,Lesotho,LSO,AFR,ZAF002,Free State,South Africa,ZAF,AFR,True,37.5499,False,False
LSO002,Butha Buthe,Lesotho,LSO,AFR,LSO003,Leribe,Lesotho,LSO,AFR,False,118.6249,False,False
LSO002,Butha Buthe,Lesotho,LSO,AFR,ZAF002,Free State,South Africa,ZAF,AFR,True,104.6147,False,False
LSO003,Leribe,Lesotho,LSO,AFR,LSO010,Thaba Tseka,Lesotho,LSO,AFR,False,98.7634,False,False
LSO003,Leribe,Lesotho,LSO,AFR,ZAF002,Free State,South Africa,ZAF,AFR,True,143.8319,False,False
LSO004,Mafeteng,Lesotho,LSO,AFR,LSO005,Maseru,Lesotho,LSO,AFR,False,140.6708,False,False
LSO004,Mafeteng,Lesotho,LSO,AFR,LSO006,Mohale's Hoek,Lesotho,LSO,AFR,False,130.7817,False,False
LSO004,Mafeteng,Lesotho,LSO,AFR,ZAF002,Free State,South Africa,ZAF,AFR,True,82.7695,False,False
LSO005,Maseru,Lesotho,LSO,AFR,LSO006,Mohale's Hoek,Lesotho,LSO,AFR,False,64.6443,False,False
LSO005,Maseru,Lesotho,LSO,AFR,LSO010,Thaba Tseka,Lesotho,LSO,AFR,False,129.8526,False,False
LSO005,Maseru,Lesotho,LSO,AFR,ZAF002,Free State,South Africa,ZAF,AFR,True,53.3876,False,False
LSO006,Mohale's Hoek,Lesotho,LSO,AFR,LSO008,Qacha's Nek,Lesotho,LSO,AFR,False,74.8373,False,False
LSO006,Mohale's Hoek,Lesotho,LSO,AFR,LSO009,Quthing,Lesotho,LSO,AFR,False,148.5969,False,False
LSO006,Mohale's Hoek,Lesotho,LSO,AFR,LSO010,Thaba Tseka,Lesotho,LSO,AFR,False,40.0926,False,False
LSO006,Mohale's Hoek,Lesotho,LSO,AFR,ZAF002,Free State,South Africa,ZAF,AFR,True,77.5485,False,False
LSO007,Mokhotlong,Lesotho,LSO,AFR,LSO002,Butha Buthe,Lesotho,LSO,AFR,False,16.1352,False,False
LSO007,Mokhotlong,Lesotho,LSO,AFR,LSO003,Leribe,Lesotho,LSO,AFR,False,78.7611,False,False
LSO007,Mokhotlong,Lesotho,LSO,AFR,LSO010,Thaba Tseka,Lesotho,LSO,AFR,False,155.1343,False,False
LSO007,Mokhotlong,Lesotho,LSO,AFR,ZAF002,Free State,South Africa,ZAF,AFR,True,8.0637,False,False
LSO007,Mokhotlong,Lesotho,LSO,AFR,ZAF004,Kwa-Zulu Natal,South Africa,ZAF,AFR,True,173.3147,False,False
LSO008,Qacha's Nek,Lesotho,LSO,AFR,LSO009,Quthing,Lesotho,LSO,AFR,False,49.4936,False,False
LSO008,Qacha's Nek,Lesotho,LSO,AFR,LSO010,Thaba Tseka,Lesotho,LSO,AFR,False,102.9158,False,False
LTU001,Alytaus,Lithuania,LTU,ECA,LTU002,Kauno,Lithuania,LTU,ECA,False,66.4573,False,False
LTU001,Alytaus,Lithuania,LTU,ECA,LTU004,Marijampoles,Lithuania,LTU,ECA,False,61.3329,False,False
LTU001,Alytaus,Lithuania,LTU,ECA,LTU010,Vilniaus,Lithuania,LTU,ECA,False,118.7906,False,False
LTU001,Alytaus,Lithuania,LTU,ECA,POL010,Podlaskie,Poland,POL,ECA,True,43.9399,False,False
LTU002,Kauno,Lithuania,LTU,ECA,LTU004,Marijampoles,Lithuania,LTU,ECA,False,117.5151,False,False
LTU002,Kauno,Lithuania,LTU,ECA,LTU005,Panevezio,Lithuania,LTU,ECA,False,57.1929,False,False
LTU002,Kauno,Lithuania,LTU,ECA,LTU006,Siauliu,Lithuania,LTU,ECA,False,121.9856,False,False
LTU002,Kauno,Lithuania,LTU,ECA,LTU007,Taurages,Lithuania,LTU,ECA,False,115.7854,False,False
LTU002,Kauno,Lithuania,LTU,ECA,LTU010,Vilniaus,Lithuania,LTU,ECA,False,157.4202,False,False
LTU003,Klaipedos,Lithuania,LTU,ECA,LTU007,Taurages,Lithuania,LTU,ECA,False,110.0893,False,False
LTU003,Klaipedos,Lithuania,LTU,ECA,LTU008,Telsiu,Lithuania,LTU,ECA,False,152.2431,False,False
LTU003,Klaipedos,Lithuania,LTU,ECA,LVA079,Priekules novads,Latvia,LVA,ECA,True,22.0005,False,False
LTU003,Klaipedos,Lithuania,LTU,ECA,LVA088,Rucavas novads,Latvia,LVA,ECA,True,45.0551,False,False
LTU003,Klaipedos,Lithuania,LTU,ECA,LVA107,Vaiņodes novads,Latvia,LVA,ECA,True,16.9319,False,False
LTU003,Klaipedos,Lithuania,LTU,ECA,RUS023,Kaliningradskaya Oblast,Russian Federation,RUS,ECA,True,36.1272,False,False
LTU004,Marijampoles,Lithuania,LTU,ECA,LTU007,Taurages,Lithuania,LTU,ECA,False,55.7507,False,False
LTU004,Marijampoles,Lithuania,LTU,ECA,POL010,Podlaskie,Poland,POL,ECA,True,53.6091,False,False
LTU004,Marijampoles,Lithuania,LTU,ECA,RUS023,Kaliningradskaya Oblast,Russian Federation,RUS,ECA,True,126.5879,False,False
LTU005,Panevezio,Lithuania,LTU,ECA,LTU006,Siauliu,Lithuania,LTU,ECA,False,119.9384,False,False
LTU005,Panevezio,Lithuania,LTU,ECA,LTU009,Utenos,Lithuania,LTU,ECA,False,168.7883,False,False
LTU005,Panevezio,Lithuania,LTU,ECA,LTU010,Vilniaus,Lithuania,LTU,ECA,False,27.8606,False,False
LTU005,Panevezio,Lithuania,LTU,ECA,LVA005,Aknīstes novads,Latvia,LVA,ECA,True,20.9695,False,False
LTU005,Panevezio,Lithuania,LTU,ECA,LVA016,Bauskas novads,Latvia,LVA,ECA,True,37.7064,False,False
LTU005,Panevezio,Lithuania,LTU,ECA,LVA037,Ilūkstes novads,Latvia,LVA,ECA,True,23.4286,False,False
LTU005,Panevezio,Lithuania,LTU,ECA,LVA070,Neretas novads,Latvia,LVA,ECA,True,60.6961,False,False
LTU005,Panevezio,Lithuania,LTU,ECA,LVA113,Vecumnieku novads,Latvia,LVA,ECA,True,35.9057,False,False
LTU005,Panevezio,Lithuania,LTU,ECA,LVA116,Viesītes novads,Latvia,LVA,ECA,True,23.3503,False,False
LTU006,Siauliu,Lithuania,LTU,ECA,LTU007,Taurages,Lithuania,LTU,ECA,False,31.7401,False,False
LTU006,Siauliu,Lithuania,LTU,ECA,LTU008,Telsiu,Lithuania,LTU,ECA,False,170.0615,False,False
LTU006,Siauliu,Lithuania,LTU,ECA,LVA011,Auces novads,Latvia,LVA,ECA,True,35.2238,False,False
LTU006,Siauliu,Lithuania,LTU,ECA,LVA016,Bauskas novads,Latvia,LVA,ECA,True,16.281,False,False
LTU006,Siauliu,Lithuania,LTU,ECA,LVA091,Rundāles novads,Latvia,LVA,ECA,True,10.1408,False,False
LTU006,Siauliu,Lithuania,LTU,ECA,LVA095,Saldus novads,Latvia,LVA,ECA,True,22.9142,False,False
LTU006,Siauliu,Lithuania,LTU,ECA,LVA105,Tērvetes novads,Latvia,LVA,ECA,True,12.8515,False,False
LTU007,Taurages,Lithuania,LTU,ECA,LTU008,Telsiu,Lithuania,LTU,ECA,False,47.3609,False,False
LTU007,Taurages,Lithuania,LTU,ECA,RUS023,Kaliningradskaya Oblast,Russian Federation,RUS,ECA,True,20.818,False,False
LTU008,Telsiu,Lithuania,LTU,ECA,LVA095,Saldus novads,Latvia,LVA,ECA,True,52.0227,False,False
LTU008,Telsiu,Lithuania,LTU,ECA,LVA107,Vaiņodes novads,Latvia,LVA,ECA,True,1.9226,True,False
LTU009,Utenos,Lithuania,LTU,ECA,LTU010,Vilniaus,Lithuania,LTU,ECA,False,286.1723,False,False
LTU009,Utenos,Lithuania,LTU,ECA,LVA026,Daugavpils novads,Latvia,LVA,ECA,True,35.722,False,False
LTU009,Utenos,Lithuania,LTU,ECA,LVA037,Ilūkstes novads,Latvia,LVA,ECA,True,19.9527,False,False
LUX001,Diekirch,Luxembourg,LUX,Other,LUX002,Grevenmacher,Luxembourg,LUX,Other,False,12.2678,False,False
LUX001,Diekirch,Luxembourg,LUX,Other,LUX003,Luxembourg,Luxembourg,LUX,Other,False,40.6635,False,False
LUX002,Grevenmacher,Luxembourg,LUX,Other,LUX003,Luxembourg,Luxembourg,LUX,Other,False,52.0026,False,False
LVA001,Ādažu novads,Latvia,LVA,ECA,LVA020,Carnikavas novads,Latvia,LVA,ECA,False,17.2351,False,False
LVA001,Ādažu novads,Latvia,LVA,ECA,LVA032,Garkalnes novads,Latvia,LVA,ECA,False,22.5516,False,False
LVA001,Ādažu novads,Latvia,LVA,ECA,LVA038,Inčukalna novads,Latvia,LVA,ECA,False,1.8039,True,False
LVA001,Ādažu novads,Latvia,LVA,ECA,LVA096,Saulkrastu novads,Latvia,LVA,ECA,False,1.1275,True,False
LVA001,Ādažu novads,Latvia,LVA,ECA,LVA097,Sējas novads,Latvia,LVA,ECA,False,15.3037,False,False
LVA002,Aglonas novads,Latvia,LVA,ECA,LVA026,Daugavpils novads,Latvia,LVA,ECA,False,18.5159,False,False
LVA002,Aglonas novads,Latvia,LVA,ECA,LVA084,Riebiņu novads,Latvia,LVA,ECA,False,20.7191,False,False
LVA003,Aizkraukles novads,Latvia,LVA,ECA,LVA039,Jaunjelgavas novads,Latvia,LVA,ECA,False,15.6016,False,False
LVA003,Aizkraukles novads,Latvia,LVA,ECA,LVA052,Kokneses novads,Latvia,LVA,ECA,False,12.3592,False,False
LVA003,Aizkraukles novads,Latvia,LVA,ECA,LVA099,Skrīveru novads,Latvia,LVA,ECA,False,13.787,False,False
LVA004,Aizputes novads,Latvia,LVA,ECA,LVA029,Durbes novads,Latvia,LVA,ECA,False,43.0702,False,False
LVA004,Aizputes novads,Latvia,LVA,ECA,LVA056,Kuldīgas novads,Latvia,LVA,ECA,False,41.8126,False,False
LVA004,Aizputes novads,Latvia,LVA,ECA,LVA076,Pāvilostas novads,Latvia,LVA,ECA,False,24.4868,False,False
LVA004,Aizputes novads,Latvia,LVA,ECA,LVA079,Priekules novads,Latvia,LVA,ECA,False,11.8429,False,False
LVA004,Aizputes novads,Latvia,LVA,ECA,LVA100,Skrundas novads,Latvia,LVA,ECA,False,17.0036,False,False
LVA004,Aizputes novads,Latvia,LVA,ECA,LVA107,Vaiņodes novads,Latvia,LVA,ECA,False,6.1042,False,False
LVA005,Aknīstes novads,Latvia,LVA,ECA,LVA037,Ilūkstes novads,Latvia,LVA,ECA,False,26.3973,False,False
LVA005,Aknīstes novads,Latvia,LVA,ECA,LVA043,Jēkabpils novads,Latvia,LVA,ECA,False,35.8304,False,False
LVA005,Aknīstes novads,Latvia,LVA,ECA,LVA116,Viesītes novads,Latvia,LVA,ECA,False,11.652,False,False
LVA006,Alojas novads,Latvia,LVA,ECA,LVA019,Burtnieku novads,Latvia,LVA,ECA,False,21.8324,False,False
LVA006,Alojas novads,Latvia,LVA,ECA,LVA051,Kocēnu novads,Latvia,LVA,ECA,False,19.2463,False,False
LVA006,Alojas novads,Latvia,LVA,ECA,LVA060,Limbažu novads,Latvia,LVA,ECA,False,28.2347,False,False
LVA006,Alojas novads,Latvia,LVA,ECA,LVA067,Mazsalacas novads,Latvia,LVA,ECA,False,28.9828,False,False
LVA006,Alojas novads,Latvia,LVA,ECA,LVA092,Salacgrīvas novads,Latvia,LVA,ECA,False,24.0042,False,False
LVA007,Alsungas novads,Latvia,LVA,ECA,LVA056,Kuldīgas novads,Latvia,LVA,ECA,False,37.33,False,False
LVA007,Alsungas novads,Latvia,LVA,ECA,LVA076,Pāvilostas novads,Latvia,LVA,ECA,False,9.4701,False,False
LVA007,Alsungas novads,Latvia,LVA,ECA,LVA115,Ventspils novads,Latvia,LVA,ECA,False,25.3452,False,False
LVA008,Alūksnes novads,Latvia,LVA,ECA,LVA010,Apes novads,Latvia,LVA,ECA,False,37.423,False,False
LVA008,Alūksnes novads,Latvia,LVA,ECA,LVA015,Balvu novads,Latvia,LVA,ECA,False,36.6879,False,False
LVA008,Alūksnes novads,Latvia,LVA,ECA,LVA117,Viļakas novads,Latvia,LVA,ECA,False,19.0488,False,False
LVA009,Amatas novads,Latvia,LVA,ECA,LVA021,Cēsu novads,Latvia,LVA,ECA,False,36.292,False,False
LVA009,Amatas novads,Latvia,LVA,ECA,LVA059,Līgatnes novads,Latvia,LVA,ECA,False,25.1528,False,False
LVA009,Amatas novads,Latvia,LVA,ECA,LVA065,Mālpils novads,Latvia,LVA,ECA,False,7.1279,False,False
LVA009,Amatas novads,Latvia,LVA,ECA,LVA072,Ogres novads,Latvia,LVA,ECA,False,35.5955,False,False
LVA009,Amatas novads,Latvia,LVA,ECA,LVA075,Pārgaujas novads,Latvia,LVA,ECA,False,10.9935,False,False
LVA009,Amatas novads,Latvia,LVA,ECA,LVA098,Siguldas novads,Latvia,LVA,ECA,False,19.3003,False,False
LVA009,Amatas novads,Latvia,LVA,ECA,LVA112,Vecpiebalgas novads,Latvia,LVA,ECA,False,35.0047,False,False
LVA011,Auces novads,Latvia,LVA,ECA,LVA095,Saldus novads,Latvia,LVA,ECA,False,34.6803,False,False
LVA011,Auces novads,Latvia,LVA,ECA,LVA105,Tērvetes novads,Latvia,LVA,ECA,False,12.4733,False,False
LVA012,Babītes novads,Latvia,LVA,ECA,LVA045,Jelgavas novads,Latvia,LVA,ECA,False,23.6644,False,False
LVA012,Babītes novads,Latvia,LVA,ECA,LVA046,Jūrmala,Latvia,LVA,ECA,False,37.0552,False,False
LVA012,Babītes novads,Latvia,LVA,ECA,LVA066,Mārupes novads,Latvia,LVA,ECA,False,17.0484,False,False
LVA012,Babītes novads,Latvia,LVA,ECA,LVA073,Olaines novads,Latvia,LVA,ECA,False,9.7973,False,False
LVA012,Babītes novads,Latvia,LVA,ECA,LVA085,Rīga,Latvia,LVA,ECA,False,13.6109,False,False
LVA012,Babītes novads,Latvia,LVA,ECA,LVA106,Tukuma novads,Latvia,LVA,ECA,False,4.4452,True,False
LVA013,Baldones novads,Latvia,LVA,ECA,LVA035,Iecavas novads,Latvia,LVA,ECA,False,10.5659,False,False
LVA013,Baldones novads,Latvia,LVA,ECA,LVA049,Ķeguma novads,Latvia,LVA,ECA,False,4.4045,True,False
LVA013,Baldones novads,Latvia,LVA,ECA,LVA050,Ķekavas novads,Latvia,LVA,ECA,False,34.6272,False,False
LVA013,Baldones novads,Latvia,LVA,ECA,LVA073,Olaines novads,Latvia,LVA,ECA,False,1.7549,True,False
LVA013,Baldones novads,Latvia,LVA,ECA,LVA113,Vecumnieku novads,Latvia,LVA,ECA,False,12.956,False,False
LVA014,Baltinavas novads,Latvia,LVA,ECA,LVA015,Balvu novads,Latvia,LVA,ECA,False,34.4264,False,False
LVA014,Baltinavas novads,Latvia,LVA,ECA,LVA048,Kārsavas novads,Latvia,LVA,ECA,False,21.3931,False,False
LVA014,Baltinavas novads,Latvia,LVA,ECA,LVA117,Viļakas novads,Latvia,LVA,ECA,False,5.3134,False,False
LVA015,Balvu novads,Latvia,LVA,ECA,LVA048,Kārsavas novads,Latvia,LVA,ECA,False,17.4423,False,False
LVA015,Balvu novads,Latvia,LVA,ECA,LVA062,Lubānas novads,Latvia,LVA,ECA,False,5.1219,False,False
LVA015,Balvu novads,Latvia,LVA,ECA,LVA064,Madonas novads,Latvia,LVA,ECA,False,1.739,True,False
LVA015,Balvu novads,Latvia,LVA,ECA,LVA089,Rugāju novads,Latvia,LVA,ECA,False,76.0622,False,False
LVA015,Balvu novads,Latvia,LVA,ECA,LVA117,Viļakas novads,Latvia,LVA,ECA,False,45.7842,False,False
LVA016,Bauskas novads,Latvia,LVA,ECA,LVA035,Iecavas novads,Latvia,LVA,ECA,False,25.9564,False,False
LVA016,Bauskas novads,Latvia,LVA,ECA,LVA091,Rundāles novads,Latvia,LVA,ECA,False,38.0442,False,False
LVA016,Bauskas novads,Latvia,LVA,ECA,LVA113,Vecumnieku novads,Latvia,LVA,ECA,False,54.4746,False,False
LVA017,Beverīnas novads,Latvia,LVA,ECA,LVA019,Burtnieku novads,Latvia,LVA,ECA,False,11.4077,False,False
LVA017,Beverīnas novads,Latvia,LVA,ECA,LVA051,Kocēnu novads,Latvia,LVA,ECA,False,8.185,False,False
LVA017,Beverīnas novads,Latvia,LVA,ECA,LVA080,Priekuļu novads,Latvia,LVA,ECA,False,21.4302,False,False
LVA017,Beverīnas novads,Latvia,LVA,ECA,LVA101,Smiltenes novads,Latvia,LVA,ECA,False,9.9298,False,False
LVA017,Beverīnas novads,Latvia,LVA,ECA,LVA103,Strenču novads,Latvia,LVA,ECA,False,39.7797,False,False
LVA017,Beverīnas novads,Latvia,LVA,ECA,LVA109,Valmiera,Latvia,LVA,ECA,False,12.2204,False,False
LVA018,Brocēnu novads,Latvia,LVA,ECA,LVA011,Auces novads,Latvia,LVA,ECA,False,3.1851,True,False
LVA018,Brocēnu novads,Latvia,LVA,ECA,LVA027,Dobeles novads,Latvia,LVA,ECA,False,30.2739,False,False
LVA018,Brocēnu novads,Latvia,LVA,ECA,LVA041,Jaunpils novads,Latvia,LVA,ECA,False,15.3629,False,False
LVA018,Brocēnu novads,Latvia,LVA,ECA,LVA047,Kandavas novads,Latvia,LVA,ECA,False,23.6661,False,False
LVA018,Brocēnu novads,Latvia,LVA,ECA,LVA095,Saldus novads,Latvia,LVA,ECA,False,59.3827,False,False
LVA019,Burtnieku novads,Latvia,LVA,ECA,LVA051,Kocēnu novads,Latvia,LVA,ECA,False,27.257,False,False
LVA019,Burtnieku novads,Latvia,LVA,ECA,LVA067,Mazsalacas novads,Latvia,LVA,ECA,False,26.1031,False,False
LVA019,Burtnieku novads,Latvia,LVA,ECA,LVA069,Naukšēnu novads,Latvia,LVA,ECA,False,6.2036,False,False
LVA019,Burtnieku novads,Latvia,LVA,ECA,LVA090,Rūjienas novads,Latvia,LVA,ECA,False,18.4906,False,False
LVA019,Burtnieku novads,Latvia,LVA,ECA,LVA103,Strenču novads,Latvia,LVA,ECA,False,28.4679,False,False
LVA019,Burtnieku novads,Latvia,LVA,ECA,LVA108,Valkas novads,Latvia,LVA,ECA,False,10.343,False,False
LVA019,Burtnieku novads,Latvia,LVA,ECA,LVA109,Valmiera,Latvia,LVA,ECA,False,6.5562,False,False
LVA020,Carnikavas novads,Latvia,LVA,ECA,LVA032,Garkalnes novads,Latvia,LVA,ECA,False,6.5593,False,False
LVA020,Carnikavas novads,Latvia,LVA,ECA,LVA085,Rīga,Latvia,LVA,ECA,False,4.658,True,False
LVA020,Carnikavas novads,Latvia,LVA,ECA,LVA096,Saulkrastu novads,Latvia,LVA,ECA,False,1.4659,True,False
LVA021,Cēsu novads,Latvia,LVA,ECA,LVA075,Pārgaujas novads,Latvia,LVA,ECA,False,4.9336,True,False
LVA021,Cēsu novads,Latvia,LVA,ECA,LVA080,Priekuļu novads,Latvia,LVA,ECA,False,34.5073,False,False
LVA021,Cēsu novads,Latvia,LVA,ECA,LVA112,Vecpiebalgas novads,Latvia,LVA,ECA,False,8.2752,False,False
LVA022,Cesvaines novads,Latvia,LVA,ECA,LVA064,Madonas novads,Latvia,LVA,ECA,False,53.6978,False,False
LVA023,Ciblas novads,Latvia,LVA,ECA,LVA048,Kārsavas novads,Latvia,LVA,ECA,False,53.2449,False,False
LVA023,Ciblas novads,Latvia,LVA,ECA,LVA063,Ludzas novads,Latvia,LVA,ECA,False,56.7312,False,False
LVA023,Ciblas novads,Latvia,LVA,ECA,LVA083,Rēzeknes novads,Latvia,LVA,ECA,False,6.8133,False,False
LVA023,Ciblas novads,Latvia,LVA,ECA,RUS061,Pskovskaya Oblast,Russian Federation,RUS,ECA,True,34.8233,False,False
LVA024,Dagdas novads,Latvia,LVA,ECA,LVA002,Aglonas novads,Latvia,LVA,ECA,False,26.3607,False,False
LVA024,Dagdas novads,Latvia,LVA,ECA,LVA053,Krāslavas novads,Latvia,LVA,ECA,False,48.8388,False,False
LVA024,Dagdas novads,Latvia,LVA,ECA,LVA063,Ludzas novads,Latvia,LVA,ECA,False,36.9751,False,False
LVA024,Dagdas novads,Latvia,LVA,ECA,LVA083,Rēzeknes novads,Latvia,LVA,ECA,False,34.6128,False,False
LVA024,Dagdas novads,Latvia,LVA,ECA,LVA119,Zilupes novads,Latvia,LVA,ECA,False,12.7564,False,False
LVA026,Daugavpils novads,Latvia,LVA,ECA,LVA025,Daugavpils,Latvia,LVA,ECA,False,48.755,False,False
LVA026,Daugavpils novads,Latvia,LVA,ECA,LVA037,Ilūkstes novads,Latvia,LVA,ECA,False,53.5008,False,False
LVA026,Daugavpils novads,Latvia,LVA,ECA,LVA043,Jēkabpils novads,Latvia,LVA,ECA,False,10.4466,False,False
LVA026,Daugavpils novads,Latvia,LVA,ECA,LVA061,Līvānu novads,Latvia,LVA,ECA,False,3.2547,True,False
LVA026,Daugavpils novads,Latvia,LVA,ECA,LVA078,Preiļu novads,Latvia,LVA,ECA,False,19.3661,False,False
LVA026,Daugavpils novads,Latvia,LVA,ECA,LVA084,Riebiņu novads,Latvia,LVA,ECA,False,0.6927,True,True
LVA026,Daugavpils novads,Latvia,LVA,ECA,LVA111,Vārkavas novads,Latvia,LVA,ECA,False,36.4503,False,False
LVA027,Dobeles novads,Latvia,LVA,ECA,LVA011,Auces novads,Latvia,LVA,ECA,False,52.1852,False,False
LVA027,Dobeles novads,Latvia,LVA,ECA,LVA041,Jaunpils novads,Latvia,LVA,ECA,False,24.041,False,False
LVA027,Dobeles novads,Latvia,LVA,ECA,LVA045,Jelgavas novads,Latvia,LVA,ECA,False,60.9009,False,False
LVA027,Dobeles novads,Latvia,LVA,ECA,LVA105,Tērvetes novads,Latvia,LVA,ECA,False,34.692,False,False
LVA027,Dobeles novads,Latvia,LVA,ECA,LVA106,Tukuma novads,Latvia,LVA,ECA,False,38.0696,False,False
LVA028,Dundagas novads,Latvia,LVA,ECA,LVA115,Ventspils novads,Latvia,LVA,ECA,False,52.6029,False,False
LVA029,Durbes novads,Latvia,LVA,ECA,LVA033,Grobiņas novads,Latvia,LVA,ECA,False,24.7761,False,False
LVA029,Durbes novads,Latvia,LVA,ECA,LVA076,Pāvilostas novads,Latvia,LVA,ECA,False,15.2888,False,False
LVA029,Durbes novads,Latvia,LVA,ECA,LVA079,Priekules novads,Latvia,LVA,ECA,False,29.6553,False,False
LVA030,Engures novads,Latvia,LVA,ECA,LVA046,Jūrmala,Latvia,LVA,ECA,False,8.6733,False,False
LVA030,Engures novads,Latvia,LVA,ECA,LVA068,Mērsraga novads,Latvia,LVA,ECA,False,9.0375,False,False
LVA030,Engures novads,Latvia,LVA,ECA,LVA106,Tukuma novads,Latvia,LVA,ECA,False,77.62,False,False
LVA031,Ērgļu novads,Latvia,LVA,ECA,LVA052,Kokneses novads,Latvia,LVA,ECA,False,14.8097,False,False
LVA031,Ērgļu novads,Latvia,LVA,ECA,LVA064,Madonas novads,Latvia,LVA,ECA,False,35.2595,False,False
LVA031,Ērgļu novads,Latvia,LVA,ECA,LVA077,Pļaviņu novads,Latvia,LVA,ECA,False,10.0023,False,False
LVA032,Garkalnes novads,Latvia,LVA,ECA,LVA038,Inčukalna novads,Latvia,LVA,ECA,False,10.2394,False,False
LVA032,Garkalnes novads,Latvia,LVA,ECA,LVA085,Rīga,Latvia,LVA,ECA,False,16.4004,False,False
LVA032,Garkalnes novads,Latvia,LVA,ECA,LVA087,Ropažu novads,Latvia,LVA,ECA,False,25.6181,False,False
LVA032,Garkalnes novads,Latvia,LVA,ECA,LVA102,Stopiņu novads,Latvia,LVA,ECA,False,3.4338,True,False
